ord;audk;ordfl;beyg;mark
billjón;10437;kvk;billjónar;EFET
billjón;10437;kvk;billjónir;NFFT,ÞFFT
billjón;10437;kvk;billjónum;ÞGFFT
billjón;10437;kvk;billjón;NFET,ÞFET,ÞGFET
bilun;12341;kvk;bilun;NFET,ÞFET,ÞGFET
bilun;12341;kvk;bilunar;EFET
bilun;12341;kvk;bilanir;NFFT,ÞFFT
bilun;12341;kvk;bilunum;ÞGFFT
bilun;12341;kvk;bilana;EFFT
bjögun;12345;kvk;bjögunum;ÞGFFT
bjögun;12345;kvk;bjögunar;EFET
bjögun;12345;kvk;bjögun;NFET,ÞFET,ÞGFET
bjögun;12345;kvk;bjagana;EFFT
bjögun;12345;kvk;bjaganir;NFFT,ÞFFT
björg;10709;kvk;bjarga;EFFT
björg;10709;kvk;björg;NFET,ÞFET,ÞGFET
björg;10709;kvk;björgum;ÞGFFT
björg;10709;kvk;bjargar;EFET
björg;10709;kvk;bjargir;NFFT,ÞFFT
björgun;12346;kvk;björgun;NFET,ÞFET,ÞGFET
björgun;12346;kvk;bjargana;EFFT
björgun;12346;kvk;björgunar;EFET
björgun;12346;kvk;bjarganir;NFFT,ÞFFT
björgun;12346;kvk;björgunum;ÞGFFT
björk;10710;kvk;björkum;ÞGFFT
björk;10710;kvk;björk;NFET,ÞFET,ÞGFET
björk;10710;kvk;bjarka;EFFT
björk;10710;kvk;bjarkar;EFET
björk;10710;kvk;bjarkir;NFFT,ÞFFT
blá;190211;kvk;bláar;EFET
blá;190211;kvk;blár;NFFT,ÞFFT
blá;190211;kvk;blám;ÞGFFT
blá;190211;kvk;bláa;EFFT
blá;190211;kvk;blá;NFET,ÞFET,ÞGFET
blessun;12349;kvk;blessana;EFFT
blessun;12349;kvk;blessanir;NFFT,ÞFFT
blessun;12349;kvk;blessunum;ÞGFFT
blessun;12349;kvk;blessunar;EFET
blessun;12349;kvk;blessun;NFET,ÞFET,ÞGFET
blók;11099;kvk;blóka;EFFT
blók;11099;kvk;blókar;EFET
blók;11099;kvk;blókum;ÞGFFT
blók;11099;kvk;blækur;NFFT,ÞFFT
blók;11099;kvk;blók;NFET,ÞFET,ÞGFET
blokk;10439;kvk;blokk;NFET,ÞFET,ÞGFET
blokk;10439;kvk;blokkir;NFFT,ÞFFT
blokk;10439;kvk;blokkar;EFET
blokk;10439;kvk;blokka;EFFT
blokk;10439;kvk;blokkum;ÞGFFT
blygðun;384411;kvk;blygðunar;EFET
blygðun;384411;kvk;blygðun;NFET,ÞFET,ÞGFET
blygðun;384411;kvk;blygðanir;NFFT,ÞFFT
blygðun;384411;kvk;blygðana;EFFT
blygðun;384411;kvk;blygðunum;ÞGFFT
blökk;10711;kvk;blakka;EFFT
blökk;10711;kvk;blökk;NFET,ÞFET,ÞGFET
blökk;10711;kvk;blakkir;NFFT,ÞFFT
blökk;10711;kvk;blökkum;ÞGFFT
blökk;10711;kvk;blakkar;EFET
bók;11100;kvk;bók;NFET,ÞFET,ÞGFET
bók;11100;kvk;bókar;EFET
bók;11100;kvk;bókum;ÞGFFT
bók;11100;kvk;bækur;NFFT,ÞFFT
bók;11100;kvk;bóka;EFFT
bókun;12371;kvk;bókanir;NFFT,ÞFFT
bókun;12371;kvk;bókun;NFET,ÞFET,ÞGFET
bókun;12371;kvk;bókunar;EFET
bókun;12371;kvk;bókunum;ÞGFFT
bókun;12371;kvk;bókana;EFFT
bón;10442;kvk;bónum;ÞGFFT
bón;10442;kvk;bónir;NFFT,ÞFFT
bón;10442;kvk;bón;NFET,ÞFET,ÞGFET
bón;10442;kvk;bónar;EFET
bón;10442;kvk;bóna;EFFT
bót;11101;kvk;bætur;NFFT,ÞFFT
bót;11101;kvk;bótum;ÞGFFT
bót;11101;kvk;bót;NFET,ÞFET,ÞGFET
bót;11101;kvk;bóta;EFFT
bót;11101;kvk;bótar;EFET
boðun;12365;kvk;boðun;NFET,ÞFET,ÞGFET
boðun;12365;kvk;boðunum;ÞGFFT
boðun;12365;kvk;boðanir;NFFT,ÞFFT
boðun;12365;kvk;boðana;EFFT
boðun;12365;kvk;boðunar;EFET
borg;10441;kvk;borgir;NFFT,ÞFFT
borg;10441;kvk;borgum;ÞGFFT
borg;10441;kvk;borga;EFFT
borg;10441;kvk;borg;NFET,ÞFET,ÞGFET
borg;10441;kvk;borgar;EFET
borgun;393831;kvk;borgun;NFET,ÞFET,ÞGFET
borgun;393831;kvk;borgunar;EFET
borgun;393831;kvk;borganir;NFFT,ÞFFT
borgun;393831;kvk;borgana;EFFT
borgun;393831;kvk;borgunum;ÞGFFT
borun;12369;kvk;boranir;NFFT,ÞFFT
borun;12369;kvk;borana;EFFT
borun;12369;kvk;borunum;ÞGFFT
borun;12369;kvk;borunar;EFET
borun;12369;kvk;borun;NFET,ÞFET,ÞGFET
braut;10443;kvk;braut;NFET,ÞFET,ÞGFET
braut;10443;kvk;brauta;EFFT
braut;10443;kvk;brautar;EFET
braut;10443;kvk;brautir;NFFT,ÞFFT
braut;10443;kvk;brautum;ÞGFFT
bráð;10362;kvk;bráðir;NFFT,ÞFFT
bráð;10362;kvk;bráðar;EFET
bráð;10362;kvk;bráða;EFFT
bráð;10362;kvk;bráð;NFET,ÞFET,ÞGFET
bráð;10362;kvk;bráðum;ÞGFFT
brák;10444;kvk;brák;NFET,ÞFET,ÞGFET
brák;10444;kvk;brákum;ÞGFFT
brák;10444;kvk;brákir;NFFT,ÞFFT
brák;10444;kvk;brákar;EFET
brák;10444;kvk;bráka;EFFT
breidd;10581;kvk;breiddir;NFFT,ÞFFT
breidd;10581;kvk;breiddar;EFET
breidd;10581;kvk;breiddum;ÞGFFT
breidd;10581;kvk;breidd;NFET,ÞFET,ÞGFET
breidd;10581;kvk;breidda;EFFT
breikkun;12383;kvk;breikkun;NFET,ÞFET,ÞGFET
breikkun;12383;kvk;breikkanir;NFFT,ÞFFT
breikkun;12383;kvk;breikkunar;EFET
breikkun;12383;kvk;breikkunum;ÞGFFT
breikkun;12383;kvk;breikkana;EFFT
brík;11089;kvk;bríkur;NFFT,ÞFFT
brík;11089;kvk;bríkum;ÞGFFT
brík;11089;kvk;bríka;EFFT
brík;11089;kvk;bríkar;EFET
brík;11089;kvk;brík;NFET,ÞFET,ÞGFET
brók;11104;kvk;brókum;ÞGFFT
brók;11104;kvk;brókar;EFET
brók;11104;kvk;bróka;EFFT
brók;11104;kvk;brók;NFET,ÞFET,ÞGFET
brók;11104;kvk;brækur;NFFT,ÞFFT
brú;190251;kvk;brú;NFET,ÞFET,ÞGFET
brú;190251;kvk;brúar;EFET
brú;190251;kvk;brúm;ÞGFFT
brú;190251;kvk;brúa;EFFT
brú;190251;kvk;brýr;NFFT,ÞFFT
brún;11106;kvk;brún;NFET,ÞFET,ÞGFET
brún;11106;kvk;brúna;EFFT
brún;11106;kvk;brúnar;EFET
brún;11106;kvk;brúnum;ÞGFFT
brún;11106;kvk;brúnir;NFFT,ÞFFT
bugt;10445;kvk;bugt;NFET,ÞFET,ÞGFET
bugt;10445;kvk;bugta;EFFT
bugt;10445;kvk;bugtar;EFET
bugt;10445;kvk;bugtir;NFFT,ÞFFT
bugt;10445;kvk;bugtum;ÞGFFT
burst;10447;kvk;burstir;NFFT,ÞFFT
burst;10447;kvk;burstum;ÞGFFT
burst;10447;kvk;burstar;EFET
burst;10447;kvk;burst;NFET,ÞFET,ÞGFET
burst;10447;kvk;bursta;EFFT
búð;10448;kvk;búðar;EFET
búð;10448;kvk;búða;EFFT
búð;10448;kvk;búð;NFET,ÞFET,ÞGFET
búð;10448;kvk;búðir;NFFT,ÞFFT
búð;10448;kvk;búðum;ÞGFFT
byggð;10582;kvk;byggða;EFFT
byggð;10582;kvk;byggð;NFET,ÞFET,ÞGFET
byggð;10582;kvk;byggðar;EFET
byggð;10582;kvk;byggðir;NFFT,ÞFFT
byggð;10582;kvk;byggðum;ÞGFFT
byrjun;12414;kvk;byrjunum;ÞGFFT
byrjun;12414;kvk;byrjunar;EFET
byrjun;12414;kvk;byrjun;NFET,ÞFET,ÞGFET
byrjun;12414;kvk;byrjanir;NFFT,ÞFFT
byrjun;12414;kvk;byrjana;EFFT
bæn;10450;kvk;bænum;ÞGFFT
bæn;10450;kvk;bænir;NFFT,ÞFFT
bæn;10450;kvk;bæna;EFFT
bæn;10450;kvk;bæn;NFET,ÞFET,ÞGFET
bæn;10450;kvk;bænar;EFET
böðun;12419;kvk;böðun;NFET,ÞFET,ÞGFET
böðun;12419;kvk;böðunar;EFET
böðun;12419;kvk;böðunum;ÞGFFT
böðun;12419;kvk;baðanir;NFFT,ÞFFT
böðun;12419;kvk;baðana;EFFT
bölvun;12425;kvk;bölvunar;EFET
bölvun;12425;kvk;bölvun;NFET,ÞFET,ÞGFET
bölvun;12425;kvk;bölvunum;ÞGFFT
bölvun;12425;kvk;bölvanir;NFFT,ÞFFT
bölvun;12425;kvk;bölvana;EFFT
dáð;10584;kvk;dáð;NFET,ÞFET,ÞGFET
dáð;10584;kvk;dáða;EFFT
dáð;10584;kvk;dáðar;EFET
dáð;10584;kvk;dáðum;ÞGFFT
dáð;10584;kvk;dáðir;NFFT,ÞFFT
deild;10585;kvk;deildum;ÞGFFT
deild;10585;kvk;deildir;NFFT,ÞFFT
deild;10585;kvk;deildar;EFET
deild;10585;kvk;deilda;EFFT
deild;10585;kvk;deild;NFET,ÞFET,ÞGFET
dís;10675;kvk;dísir;NFFT,ÞFFT
dís;10675;kvk;dísar;EFET
dís;10675;kvk;dísa;EFFT
dís;10675;kvk;dís;NFET,ÞFET,ÞGFET
dís;10675;kvk;dísum;ÞGFFT
dós;10452;kvk;dós;NFET,ÞFET,ÞGFET
dós;10452;kvk;dósa;EFFT
dós;10452;kvk;dósar;EFET
dós;10452;kvk;dósir;NFFT,ÞFFT
dós;10452;kvk;dósum;ÞGFFT
dokk;10364;kvk;dokkir;NFFT,ÞFFT
dokk;10364;kvk;dokkar;EFET
dokk;10364;kvk;dokka;EFFT
dokk;10364;kvk;dokk;NFET,ÞFET,ÞGFET
dokk;10364;kvk;dokkum;ÞGFFT
dragt;10686;kvk;drögtum;ÞGFFT
dragt;10686;kvk;dragtar;EFET
dragt;10686;kvk;dragtir;NFFT,ÞFFT
dragt;10686;kvk;dragta;EFFT
dragt;10686;kvk;dragt;NFET,ÞFET,ÞGFET
drift;10453;kvk;driftum;ÞGFFT
drift;10453;kvk;driftir;NFFT,ÞFFT
drift;10453;kvk;driftar;EFET
drift;10453;kvk;drifta;EFFT
drift;10453;kvk;drift;NFET,ÞFET,ÞGFET
drós;10454;kvk;drósum;ÞGFFT
drós;10454;kvk;drósir;NFFT,ÞFFT
drós;10454;kvk;drós;NFET,ÞFET,ÞGFET
drós;10454;kvk;drósa;EFFT
drós;10454;kvk;drósar;EFET
drukknun;12444;kvk;drukknana;EFFT
drukknun;12444;kvk;drukknanir;NFFT,ÞFFT
drukknun;12444;kvk;drukknunar;EFET
drukknun;12444;kvk;drukknun;NFET,ÞFET,ÞGFET
drukknun;12444;kvk;drukknunum;ÞGFFT
dröfn;10714;kvk;dröfn;NFET,ÞFET,ÞGFET
dröfn;10714;kvk;drafnir;NFFT,ÞFFT
dröfn;10714;kvk;drafnar;EFET
dröfn;10714;kvk;drafna;EFFT
dröfn;10714;kvk;dröfnum;ÞGFFT
duld;10586;kvk;duldum;ÞGFFT
duld;10586;kvk;duldir;NFFT,ÞFFT
duld;10586;kvk;duldar;EFET
duld;10586;kvk;dulda;EFFT
duld;10586;kvk;duld;NFET,ÞFET,ÞGFET
dvöl;10715;kvk;dvalar;EFET
dvöl;10715;kvk;dvalir;NFFT,ÞFFT
dvöl;10715;kvk;dvöl;NFET,ÞFET,ÞGFET
dvöl;10715;kvk;dvala;EFFT
dvöl;10715;kvk;dvölum;ÞGFFT
dýpkun;384621;kvk;dýpkana;EFFT
dýpkun;384621;kvk;dýpkunum;ÞGFFT
dýpkun;384621;kvk;dýpkunar;EFET
dýpkun;384621;kvk;dýpkun;NFET,ÞFET,ÞGFET
dýpkun;384621;kvk;dýpkanir;NFFT,ÞFFT
dýpt;10887;kvk;dýptar;EFET
dýpt;10887;kvk;dýpt;NFET,ÞFET,ÞGFET
dýpt;10887;kvk;dýpta;EFFT
dýpt;10887;kvk;dýptir;NFFT,ÞFFT
dýpt;10887;kvk;dýptum;ÞGFFT
dýrð;10587;kvk;dýrðum;ÞGFFT
dýrð;10587;kvk;dýrðir;NFFT,ÞFFT
dýrð;10587;kvk;dýrðar;EFET
dýrð;10587;kvk;dýrð;NFET,ÞFET,ÞGFET
dýrð;10587;kvk;dýrða;EFFT
dygð;10556;kvk;dygðar;EFET
dygð;10556;kvk;dygða;EFFT
dygð;10556;kvk;dygðir;NFFT,ÞFFT
dygð;10556;kvk;dygðum;ÞGFFT
dygð;10556;kvk;dygð;NFET,ÞFET,ÞGFET
dyggð;10557;kvk;dyggðum;ÞGFFT
dyggð;10557;kvk;dyggðir;NFFT,ÞFFT
dyggð;10557;kvk;dyggðar;EFET
dyggð;10557;kvk;dyggða;EFFT
dyggð;10557;kvk;dyggð;NFET,ÞFET,ÞGFET
dæld;10588;kvk;dæld;NFET,ÞFET,ÞGFET
dæld;10588;kvk;dældir;NFFT,ÞFFT
dæld;10588;kvk;dælda;EFFT
dæld;10588;kvk;dældar;EFET
dæld;10588;kvk;dældum;ÞGFFT
dögg;10799;kvk;daggir;NFFT,ÞFFT
dögg;10799;kvk;dagga;EFFT
dögg;10799;kvk;dögg;NFET,ÞFET,ÞGFET
dögg;10799;kvk;döggum;ÞGFFT
dögg;10799;kvk;daggar;EFET
eðlun;12455;kvk;eðlunum;ÞGFFT
eðlun;12455;kvk;eðlana;EFFT
eðlun;12455;kvk;eðlanir;NFFT,ÞFFT
eðlun;12455;kvk;eðlun;NFET,ÞFET,ÞGFET
eðlun;12455;kvk;eðlunar;EFET
efnd;10589;kvk;efnd;NFET,ÞFET,ÞGFET
efnd;10589;kvk;efnda;EFFT
efnd;10589;kvk;efndar;EFET
efnd;10589;kvk;efndir;NFFT,ÞFFT
efnd;10589;kvk;efndum;ÞGFFT
eggjun;12460;kvk;eggjanir;NFFT,ÞFFT
eggjun;12460;kvk;eggjana;EFFT
eggjun;12460;kvk;eggjun;NFET,ÞFET,ÞGFET
eggjun;12460;kvk;eggjunar;EFET
eggjun;12460;kvk;eggjunum;ÞGFFT
eign;10561;kvk;eigna;EFFT
eign;10561;kvk;eignar;EFET
eign;10561;kvk;eignum;ÞGFFT
eign;10561;kvk;eignir;NFFT,ÞFFT
eign;10561;kvk;eign;NFET,ÞFET,ÞGFET
eind;10590;kvk;eindum;ÞGFFT
eind;10590;kvk;eindir;NFFT,ÞFFT
eind;10590;kvk;eindar;EFET
eind;10590;kvk;einda;EFFT
eind;10590;kvk;eind;NFET,ÞFET,ÞGFET
einkunn;10672;kvk;einkunn;NFET,ÞFET,ÞGFET
einkunn;10672;kvk;einkunna;EFFT
einkunn;10672;kvk;einkunnar;EFET
einkunn;10672;kvk;einkunnir;NFFT,ÞFFT
einkunn;10672;kvk;einkunnum;ÞGFFT
eitrun;12465;kvk;eitrana;EFFT
eitrun;12465;kvk;eitranir;NFFT,ÞFFT
eitrun;12465;kvk;eitrun;NFET,ÞFET,ÞGFET
eitrun;12465;kvk;eitrunar;EFET
eitrun;12465;kvk;eitrunum;ÞGFFT
erfð;10591;kvk;erfðir;NFFT,ÞFFT
erfð;10591;kvk;erfð;NFET,ÞFET,ÞGFET
erfð;10591;kvk;erfða;EFFT
erfð;10591;kvk;erfðar;EFET
erfð;10591;kvk;erfðum;ÞGFFT
exi;11363;kvk;axir;NFFT,ÞFFT
exi;11363;kvk;exi;NFET,ÞFET,ÞGFET
exi;11363;kvk;axar;EFET
exi;11363;kvk;öxum;ÞGFFT
exi;11363;kvk;axa;EFFT
eymd;10592;kvk;eymdum;ÞGFFT
eymd;10592;kvk;eymdir;NFFT,ÞFFT
eymd;10592;kvk;eymdar;EFET
eymd;10592;kvk;eymd;NFET,ÞFET,ÞGFET
eymd;10592;kvk;eymda;EFFT
fangelsun;384759;kvk;fangelsunum;ÞGFFT
fangelsun;384759;kvk;fangelsunar;EFET
fangelsun;384759;kvk;fangelsun;NFET,ÞFET,ÞGFET
fangelsun;384759;kvk;fangelsanir;NFFT,ÞFFT
fangelsun;384759;kvk;fangelsana;EFFT
ferð;10573;kvk;ferð;NFET,ÞFET,ÞGFET
ferð;10573;kvk;ferða;EFFT
ferð;10573;kvk;ferðar;EFET
ferð;10573;kvk;ferðir;NFFT,ÞFFT
ferð;10573;kvk;ferðum;ÞGFFT
ferund;384784;kvk;ferund;NFET,ÞFET,ÞGFET
ferund;384784;kvk;ferunda;EFFT
ferund;384784;kvk;ferundar;EFET
ferund;384784;kvk;ferundir;NFFT,ÞFFT
ferund;384784;kvk;ferundum;ÞGFFT
fimmt;10594;kvk;fimmtum;ÞGFFT
fimmt;10594;kvk;fimmtir;NFFT,ÞFFT
fimmt;10594;kvk;fimmtar;EFET
fimmt;10594;kvk;fimmta;EFFT
fimmt;10594;kvk;fimmt;NFET,ÞFET,ÞGFET
fimmund;384796;kvk;fimmund;NFET,ÞFET,ÞGFET
fimmund;384796;kvk;fimmundar;EFET
fimmund;384796;kvk;fimmundir;NFFT,ÞFFT
fimmund;384796;kvk;fimmundum;ÞGFFT
fimmund;384796;kvk;fimmunda;EFFT
fjöður;384843;kvk;fjöður;NFET,ÞFET,ÞGFET
fjöður;384843;kvk;fjaðrir;NFFT,ÞFFT
fjöður;384843;kvk;fjaðrar;EFET
fjöður;384843;kvk;fjaðra;EFFT
fjöður;384843;kvk;fjöðrum;ÞGFFT
fjöl;10693;kvk;fjalir;NFFT,ÞFFT
fjöl;10693;kvk;fjölum;ÞGFFT
fjöl;10693;kvk;fjöl;NFET,ÞFET,ÞGFET
fjöl;10693;kvk;fjalar;EFET
fjöl;10693;kvk;fjala;EFFT
fjölgun;12487;kvk;fjölgana;EFFT
fjölgun;12487;kvk;fjölgunar;EFET
fjölgun;12487;kvk;fjölgun;NFET,ÞFET,ÞGFET
fjölgun;12487;kvk;fjölganir;NFFT,ÞFFT
fjölgun;12487;kvk;fjölgunum;ÞGFFT
fló;190382;kvk;flóa;EFFT
fló;190382;kvk;flóm;ÞGFFT
fló;190382;kvk;flóar;EFET
fló;190382;kvk;fló;NFET,ÞFET,ÞGFET
fló;190382;kvk;flær;NFFT,ÞFFT
flokkun;12495;kvk;flokkunum;ÞGFFT
flokkun;12495;kvk;flokkun;NFET,ÞFET,ÞGFET
flokkun;12495;kvk;flokkanir;NFFT,ÞFFT
flokkun;12495;kvk;flokkana;EFFT
flokkun;12495;kvk;flokkunar;EFET
flúð;10457;kvk;flúðir;NFFT,ÞFFT
flúð;10457;kvk;flúð;NFET,ÞFET,ÞGFET
flúð;10457;kvk;flúða;EFFT
flúð;10457;kvk;flúðum;ÞGFFT
flúð;10457;kvk;flúðar;EFET
flærð;10595;kvk;flærð;NFET,ÞFET,ÞGFET
flærð;10595;kvk;flærðum;ÞGFFT
flærð;10595;kvk;flærðir;NFFT,ÞFFT
flærð;10595;kvk;flærðar;EFET
flærð;10595;kvk;flærða;EFFT
flöt;10719;kvk;flötum;ÞGFFT
flöt;10719;kvk;flöt;NFET,ÞFET,ÞGFET
flöt;10719;kvk;flata;EFFT
flöt;10719;kvk;flatar;EFET
flöt;10719;kvk;flatir;NFFT,ÞFFT
fórn;10368;kvk;fórnum;ÞGFFT
fórn;10368;kvk;fórnir;NFFT,ÞFFT
fórn;10368;kvk;fórnar;EFET
fórn;10368;kvk;fórn;NFET,ÞFET,ÞGFET
fórn;10368;kvk;fórna;EFFT
fold;10458;kvk;foldum;ÞGFFT
fold;10458;kvk;foldar;EFET
fold;10458;kvk;folda;EFFT
fold;10458;kvk;fold;NFET,ÞFET,ÞGFET
fold;10458;kvk;foldir;NFFT,ÞFFT
for;10367;kvk;forum;ÞGFFT
for;10367;kvk;for;NFET,ÞFET,ÞGFET
for;10367;kvk;forar;EFET
for;10367;kvk;forir;NFFT,ÞFFT
for;10367;kvk;fora;EFFT
fregn;10459;kvk;fregn;NFET,ÞFET,ÞGFET
fregn;10459;kvk;fregna;EFFT
fregn;10459;kvk;fregnar;EFET
fregn;10459;kvk;fregnum;ÞGFFT
fregn;10459;kvk;fregnir;NFFT,ÞFFT
frestun;384984;kvk;frestanir;NFFT,ÞFFT
frestun;384984;kvk;frestana;EFFT
frestun;384984;kvk;frestun;NFET,ÞFET,ÞGFET
frestun;384984;kvk;frestunar;EFET
frestun;384984;kvk;frestunum;ÞGFFT
frétt;10460;kvk;frétta;EFFT
frétt;10460;kvk;fréttar;EFET
frétt;10460;kvk;fréttir;NFFT,ÞFFT
frétt;10460;kvk;fréttum;ÞGFFT
frétt;10460;kvk;frétt;NFET,ÞFET,ÞGFET
friðun;12504;kvk;friðunum;ÞGFFT
friðun;12504;kvk;friðana;EFFT
friðun;12504;kvk;friðanir;NFFT,ÞFFT
friðun;12504;kvk;friðun;NFET,ÞFET,ÞGFET
friðun;12504;kvk;friðunar;EFET
frjóvgun;12507;kvk;frjóvgana;EFFT
frjóvgun;12507;kvk;frjóvganir;NFFT,ÞFFT
frjóvgun;12507;kvk;frjóvgun;NFET,ÞFET,ÞGFET
frjóvgun;12507;kvk;frjóvgunum;ÞGFFT
frjóvgun;12507;kvk;frjóvgunar;EFET
frú;190421;kvk;frú;NFET,ÞFET,ÞGFET
frú;190421;kvk;frúa;EFFT
frú;190421;kvk;frúr;NFFT,ÞFFT
frú;190421;kvk;frúar;EFET
frú;190421;kvk;frúm;ÞGFFT
fýsn;10562;kvk;fýsna;EFFT
fýsn;10562;kvk;fýsnar;EFET
fýsn;10562;kvk;fýsnir;NFFT,ÞFFT
fýsn;10562;kvk;fýsn;NFET,ÞFET,ÞGFET
fýsn;10562;kvk;fýsnum;ÞGFFT
fylgd;10596;kvk;fylgd;NFET,ÞFET,ÞGFET
fylgd;10596;kvk;fylgdar;EFET
fylgd;10596;kvk;fylgdir;NFFT,ÞFFT
fylgd;10596;kvk;fylgdum;ÞGFFT
fylgd;10596;kvk;fylgda;EFFT
fæð;10369;kvk;fæðar;EFET
fæð;10369;kvk;fæðir;NFFT,ÞFFT
fæð;10369;kvk;fæðum;ÞGFFT
fæð;10369;kvk;fæða;EFFT
fæð;10369;kvk;fæð;NFET,ÞFET,ÞGFET
færð;10598;kvk;færðum;ÞGFFT
færð;10598;kvk;færðir;NFFT,ÞFFT
færð;10598;kvk;færð;NFET,ÞFET,ÞGFET
færð;10598;kvk;færða;EFFT
færð;10598;kvk;færðar;EFET
fölsun;12516;kvk;falsana;EFFT
fölsun;12516;kvk;falsanir;NFFT,ÞFFT
fölsun;12516;kvk;fölsun;NFET,ÞFET,ÞGFET
fölsun;12516;kvk;fölsunar;EFET
fölsun;12516;kvk;fölsunum;ÞGFFT
fön;10694;kvk;fönum;ÞGFFT
fön;10694;kvk;fana;EFFT
fön;10694;kvk;fanar;EFET
fön;10694;kvk;fanir;NFFT,ÞFFT
fön;10694;kvk;fön;NFET,ÞFET,ÞGFET
fönn;10721;kvk;fönnum;ÞGFFT
fönn;10721;kvk;fannar;EFET
fönn;10721;kvk;fannir;NFFT,ÞFFT
fönn;10721;kvk;fönn;NFET,ÞFET,ÞGFET
fönn;10721;kvk;fanna;EFFT
för;10695;kvk;för;NFET,ÞFET,ÞGFET
för;10695;kvk;förum;ÞGFFT
för;10695;kvk;fara;EFFT
för;10695;kvk;farar;EFET
för;10695;kvk;farir;NFFT,ÞFFT
förðun;12519;kvk;förðunar;EFET
förðun;12519;kvk;förðun;NFET,ÞFET,ÞGFET
förðun;12519;kvk;förðunum;ÞGFFT
förðun;12519;kvk;farðanir;NFFT,ÞFFT
förðun;12519;kvk;farðana;EFFT
fötlun;12521;kvk;fötlunum;ÞGFFT
fötlun;12521;kvk;fötlunar;EFET
fötlun;12521;kvk;fatlanir;NFFT,ÞFFT
fötlun;12521;kvk;fatlana;EFFT
fötlun;12521;kvk;fötlun;NFET,ÞFET,ÞGFET
